cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h31m32s.jpg,45094,28309,23089,23991,28092,25994,31980,30599,40059,23724,24319,25330
GBAマリオサーキット,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h34m56s.jpg,45111,28306,23069,24015,28080,26001,31998,30608,40045,23708,24308,25343
エキサイトバイク,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h38m26s.jpg,45081,28308,23063,24044,28093,25977,31987,30623,40036,23696,24321,25376
ココナッツモール,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h41m47s.jpg,45094,28321,23058,24032,28086,26009,31957,30599,40031,24345,25378,26746
SFCレインボーロード,mirror,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h45m05s.jpg,45101,28304,23053,24051,28114,26036,31956,24358,25375,26746,20253,33816
ツルツルツイスター,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h48m38s.jpg,45090,28287,23062,24033,28136,26066,31963,24370,25366,26765,20255,0
ハイラルサーキット,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h52m05s.jpg,45066,28307,23085,24049,28135,26096,31947,24368,25374,26738,20242,38937
スイーツキャニオン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h55m59s.jpg,45083,28299,23094,24026,28152,26106,31926,24350,25400,26753,38918,28427
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_01h59m50s.jpg,45095,28312,24020,31905,24328,25433,26733,38918,28429,46550,0,0
SFCレインボーロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h03m38s.jpg,45096,28312,31878,24357,25417,26723,38905,28447,46568,25495,29838,0
カラカラさばく,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h06m59s.jpg,45093,28326,31861,24359,25424,38916,46581,25491,29866,23459,24637,0
ドーナツへいや,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h10m56s.jpg,45107,28328,31854,24355,25447,38915,46583,25524,23450,24622,27755,41044
メリーメリーマウンテン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h14m56s.jpg,45111,28352,31846,24345,25450,38928,25533,23445,24605,27786,46122,82557
GBAマリオサーキット,200cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h18m47s.jpg,45127,28333,31848,24348,25484,38899,25556,24619,27801,46108,82536,1786
スカイガーデン,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h21m20s.jpg,45128,28333,31864,24367,25511,38889,25533,24608,27782,46105,82516,1800
ネイチャーロード,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h25m05s.jpg,45120,31870,24365,25544,38874,25521,24626,46077,82528,1818,31967,37541
マリオカートスタジアム,150cc,DLC2,data\images_person1\DLC2\【マリカ8DX】車やバイクで走るゲーム【シェリンにじさんじ】_02h28m08s.jpg,45108,24370,25577,38893,25530,24619,46045,82504,1847,31980,37545,90315
マリオカートスタジアム,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h08m02s.jpg,29294,31723,1353,11865,46427,12411,15384,10128,18549,10170,24582,9934
ドッスンいせき,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h12m11s.jpg,29310,31709,1351,11882,46416,15401,10127,18575,10184,24581,11976,5926
サンシャインくうこう,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h16m05s.jpg,29325,31709,1355,11883,46432,10136,18590,10174,24589,5934,15890,17818
ドーナツへいや,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h19m53s.jpg,29345,31714,1353,11876,46440,10139,18611,10168,24565,5952,15893,17815
3DSレインボーロード,200cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h23m41s.jpg,29361,31710,1367,11893,46447,10141,18638,10154,24540,5955,15901,17802
ヨッシーサーキット,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h26m32s.jpg,31465,19604,20760,24379,29411,20285,10513,40547,44532,17136,0,0
メイプルツリーハウス,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h29m53s.jpg,31482,19597,20740,24389,29391,20283,10530,40555,44549,17141,24534,11056
スカイガーデン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h33m59s.jpg,31484,19614,20717,24405,29385,20289,10527,40574,44562,17140,24522,11043
ベビィパーク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h37m32s.jpg,19597,20727,24403,29407,20310,10532,40587,44565,17118,24509,11055,20600
ドーナツへいや,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h40m11s.jpg,19618,20742,24389,20310,10538,40606,44577,17126,24515,20584,26325,25813
サンシャインくうこう,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h43m50s.jpg,19620,20753,24366,20306,10527,40619,44571,17116,24526,20616,26340,25798
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h47m23s.jpg,19608,20775,20323,10516,40591,44588,17125,24517,20643,26335,25804,15335
ミュージックパーク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_00h50m53s.jpg,20759,20339,10510,40600,44605,17129,24522,20633,26305,25822,15346,25634
3DSレインボーロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h01m20s.jpg,0,0,29141,0,23610,10078,22137,0,22138,21162,0,0
ドーナツへいや,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h06m17s.jpg,22923,21140,11716,5264,12496,38132,23462,18524,974,21501,30430,24532
キノコリッジウェイ,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h09m47s.jpg,22909,21153,11705,5279,12500,38149,23453,18533,972,21479,30439,24551
リボンロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h13m08s.jpg,22920,21159,11694,5278,12503,23443,18537,969,21505,30420,24565,23227
ビッグブルー,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h16m44s.jpg,22945,21155,11713,5277,12497,23457,18546,967,21507,24583,23216,13058
ココナッツモール,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h19m47s.jpg,22967,21170,11721,5279,12480,23474,18539,965,21491,24589,23217,13060
ドーナツへいや,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h23m20s.jpg,22961,21160,11749,5278,12502,23477,18543,962,21501,24571,23195,13092
エキサイトバイク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h26m47s.jpg,22984,21140,11747,5290,12529,23479,18521,960,21510,24553,23208,13100
ロックロックマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h30m05s.jpg,18024,14641,24449,25047,48662,14156,12114,12139,21349,23633,2325,0
パリプロムナード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h35m17s.jpg,18020,14626,25019,48650,14189,12082,12113,21352,23659,2357,24563,11022
エキサイトバイク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h38m50s.jpg,18032,14603,25007,48662,14171,12091,12107,21332,23662,2371,24575,11056
チョコマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h42m11s.jpg,18016,14610,25028,48674,14193,12069,12110,21308,23650,2379,24582,11070
ココナッツモール,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h45m50s.jpg,18043,14631,25025,48645,14195,12062,12098,21312,23668,2377,24589,11069
キノコリッジウェイ,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h49m17s.jpg,18070,14647,25027,48634,14182,12041,12106,21331,23680,2378,24572,11068
ロックロックマウンテン,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h52m47s.jpg,18044,14639,25020,48646,14179,12059,12115,21345,23654,2400,24551,11102
SFCレインボーロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】バナナの皮の画期的な処分法を実践するゲーム【シェリンにじさんじ】_01h56m50s.jpg,18037,14670,24998,48640,14201,12063,12093,21365,23657,2408,24558,11087
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h06m59s.jpg,39517,90059,32739,20863,29812,25851,30241,23023,0,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h13m35s.jpg,39533,90035,29830,25869,30212,22272,24433,34837,26482,26085,34607,27042
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h17m14s.jpg,39519,90042,29803,25857,30215,22293,34830,26464,34610,27074,29829,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h20m35s.jpg,39512,90059,29828,25880,30223,22292,34837,26443,34601,27057,7899,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h24m20s.jpg,39512,90071,29822,25858,30251,22299,34849,26460,34599,27044,29794,21560
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h28m14s.jpg,39503,90069,29826,25847,30274,22320,26492,34588,27025,29812,21542,0
チョコマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h31m14s.jpg,29804,25824,30301,22318,26513,34589,27039,29797,21552,21647,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h34m11s.jpg,25830,30318,22341,26505,34556,27049,29773,21557,21682,23561,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h37m41s.jpg,25828,30325,22370,34573,27050,21541,21706,23573,20874,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h40m53s.jpg,25835,30295,22361,34583,27048,21526,21738,23569,20894,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h44m08s.jpg,26559,17547,39239,27072,35884,21882,25187,30313,31228,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h47m02s.jpg,26562,17538,39243,35897,21896,25185,30337,30732,25815,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h50m47s.jpg,30522,19592,1240,25015,24128,59999,21087,33612,51529,39637,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h54m08s.jpg,30507,19573,1242,59999,21120,33631,39646,25819,22371,33348,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_00h57m50s.jpg,30503,19589,1244,21129,33619,39626,25836,22349,33371,21751,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h01m35s.jpg,30526,21155,33617,39626,25822,22350,21770,21136,27126,46963,0,0
スイーツキャニオン,200cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h05m38s.jpg,30526,21142,33622,39633,25809,22348,21798,21116,27123,46979,27028,24012
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h08m29s.jpg,30540,21162,33615,39652,25804,22362,21828,27101,46959,27011,24019,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h12m14s.jpg,30525,21148,33612,39671,25830,22376,21818,27094,46962,27010,23996,24623
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h15m23s.jpg,30501,21138,33615,39689,25825,22406,21823,27068,46942,27028,24014,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h19m20s.jpg,19449,16783,10739,4049,18109,7627,21229,10499,26704,27760,31974,25804
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h22m44s.jpg,19447,16788,10740,4049,18083,7630,21250,10514,26710,27781,25816,24617
スイーツキャニオン,200cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h26m38s.jpg,19435,16817,10749,4054,7628,21256,10533,25803,24610,13126,40079,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h29m20s.jpg,19424,16802,10776,4066,7644,10521,25797,24631,13145,40081,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h33m23s.jpg,19450,16818,10782,4063,7649,10509,25798,24611,13171,40082,65493,39747
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h37m29s.jpg,19578,19101,25142,21979,25802,40230,30010,31584,24625,0,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h40m38s.jpg,19580,19090,25156,25829,40227,30005,24614,21203,22798,27501,28610,52251
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h44m17s.jpg,19577,19077,25175,25852,40213,30013,21182,22786,27496,28614,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h47m56s.jpg,19572,19097,25203,25874,40214,30013,21205,22767,27492,28595,13224,16906
SFCレインボーロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h50m44s.jpg,19560,19096,25219,25880,40230,29986,21212,22757,27511,28588,0,0
マリオカートスタジアム,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h53m53s.jpg,19554,19100,25225,25905,40242,29984,21199,22776,27485,28577,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_01h57m08s.jpg,19532,19084,25242,25905,40218,29985,21201,22771,27494,28599,13301,16863
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h01m14s.jpg,19531,19068,25263,25915,40198,29987,21178,22771,28578,13329,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h05m20s.jpg,19530,19079,25288,25912,40169,29997,21170,22783,28595,13323,0,0
スイーツキャニオン,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h08m26s.jpg,19516,19077,25296,25926,40180,29988,21147,28593,13360,34497,25048,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h12m32s.jpg,19512,19068,25308,25943,30006,21126,28570,13398,34495,25048,30726,0
マリオカートスタジアム,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h15m53s.jpg,19514,19081,25287,25943,29975,21115,28556,13430,34502,25060,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h19m11s.jpg,19524,19077,25302,25922,29994,28553,13467,34512,25046,30735,49039,0
スイーツキャニオン,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h22m26s.jpg,19068,25294,25902,29986,28525,13489,34527,25054,30747,49055,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h26m53s.jpg,25300,25932,29958,28522,34512,25043,30759,49066,30872,21146,20832,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h30m59s.jpg,25322,25914,29984,28495,34512,25037,30768,49078,30869,20836,20180,45014
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h35m02s.jpg,25325,25926,29976,28469,34528,25025,30784,49095,30855,20823,20202,45008
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h38m38s.jpg,25322,25929,29978,34550,25039,30770,30866,20810,20229,45022,52233,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h41m44s.jpg,25349,25906,30005,34557,25049,30785,20814,20228,44995,52224,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h45m11s.jpg,25358,25882,30025,34568,25037,30782,20801,20232,44978,52241,0,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h48m44s.jpg,25342,25901,30020,34590,25015,30789,20801,44991,52235,41229,24317,0
チョコマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h52m02s.jpg,25354,25906,30015,34608,25010,30805,20795,44965,41249,24335,30586,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h55m26s.jpg,25360,25905,30020,34630,30820,20794,44977,41252,24325,30564,23563,0
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】マリオがあまり活躍していないゲーム【シェリンにじさんじ】_02h59m08s.jpg,25377,25889,29993,34647,30813,20804,44953,41271,24320,30579,23575,0
N64カラカラさばく,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h08m41s.jpg,13504,26770,28912,20958,24887,21306,24955,21399,26008,21349,17926,0
3DSレインボーロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h12m41s.jpg,13520,26787,28895,20940,24858,24948,21430,25988,21363,17933,20047,28111
サンシャインくうこう,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h15m56s.jpg,13533,26810,28887,20962,24834,24939,21441,21349,17953,28093,30762,20047
GBAマリオサーキット,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h19m35s.jpg,13516,26828,28908,20969,24845,24930,21463,21335,17968,28075,30752,20029
チョコマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h22m41s.jpg,13515,26803,28910,24866,24932,21479,21322,17972,28063,30771,20052,17477
マリオカートスタジアム,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h26m11s.jpg,13527,26806,24892,24928,21460,21318,18001,28076,30752,20070,17466,16681
ドーナツへいや,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h29m20s.jpg,13515,26823,24891,24942,21444,21348,18000,28077,30719,20061,17470,16701
テレサレイク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h32m23s.jpg,13502,26816,24871,24966,21438,21357,18023,28093,30686,20077,17479,16695
ロックロックマウンテン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h35m53s.jpg,13515,26795,24862,24980,21452,21336,18036,28061,30704,20069,17508,16700
カラカラさばく,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h39m53s.jpg,26817,24990,21456,21321,18064,28043,30713,20080,17492,16704,26733,40698
ドーナツへいや,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h45m14s.jpg,0,22983,26765,25035,31092,22802,30868,30569,31211,9446,24586,35816
マリオカートスタジアム,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h50m56s.jpg,23030,25069,31094,22809,30880,30586,31241,24585,35781,25012,36562,21318
メイプルツリーハウス,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h54m20s.jpg,25097,31099,22809,30890,30601,31240,25000,36580,21314,11116,6074,24754
ホネホネさばく,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_00h58m47s.jpg,31096,30882,30613,31258,25015,36597,21327,11108,24754,21228,33162,21363
GBAマリオサーキット,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h02m11s.jpg,31086,30906,30622,31271,25016,36573,21311,11126,24780,21237,21357,33087
キノコキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h05m11s.jpg,31095,30921,30602,31266,25012,36572,21319,11124,24806,21391,11006,40627
スイーツキャニオン,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h10m20s.jpg,32109,29154,40734,28885,30409,25254,30066,10808,20854,39649,24997,23212
リボンロード,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h13m17s.jpg,32099,40724,28907,30410,25276,30047,10808,20835,39620,25014,23225,30218
GBAマリオサーキット,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h16m41s.jpg,32075,40701,30421,25302,30034,10836,20840,39587,25021,23239,30210,21352
エキサイトバイク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h19m50s.jpg,32093,40667,30435,25313,30015,10827,20845,39591,25017,23247,30234,21346
SFCレインボーロード,mirror,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h23m02s.jpg,32087,40676,30460,25305,30034,10845,20855,25014,23230,30244,21336,11124
ベビィパーク,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h26m17s.jpg,12214,7379,18071,32275,0,25396,26592,20053,31615,31610,23754,27867
ドルフィンみさき,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h31m14s.jpg,48895,20290,1066,21958,16543,10813,32155,20497,30316,25325,25055,1786
ワルイージピンボール,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h34m41s.jpg,48897,20290,1063,16555,10837,32137,20521,30289,25350,25046,1803,26835
エレクトロドリーム,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h37m53s.jpg,48887,20305,1064,16577,10819,32139,20550,30286,25331,25038,1833,26820
ドルフィンみさき,150cc,DLC3,data\images_person1\DLC3\【マリカ8DX】レート25000が目前のゲーム【シェリンにじさんじ】_01h41m32s.jpg,48899,20290,1065,16580,10820,32158,20560,30292,25332,25025,1860,18766
