cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
ピーチガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート13814 年内の目標は15000【岸堂天真ホロスターズ】_01h02m54s.jpg,13950,18368,19205,10801,15387,17498,998,14260,17533,11638,0,0
スカイガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート13814 年内の目標は15000【岸堂天真ホロスターズ】_01h07m02s.jpg,13974,18361,19209,10821,15390,17474,996,14289,17521,9009,0,0
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート13814 年内の目標は15000【岸堂天真ホロスターズ】_01h10m44s.jpg,13990,18367,19197,10826,15366,17497,1000,14294,17538,9009,0,0
チョコマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h00m14s.jpg,12327,8178,11574,15553,10520,11589,14013,16832,0,0,0,0
ヨッシーバレー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h11m50s.jpg,18873,0,0,12689,14597,13705,13731,14532,10293,11202,9282,9035
ヨッシーサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h15m04s.jpg,18891,12676,14591,13726,13742,14536,10292,11223,9291,9030,14018,14168
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h18m46s.jpg,18871,12706,14612,13739,13718,14536,10293,11244,9289,14025,14164,4363
エキサイトバイク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h22m16s.jpg,18871,12704,14628,13740,13730,14521,10276,11240,9283,14052,14185,4367
マリオカートスタジアム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h25m44s.jpg,14604,13748,13743,14538,10281,11230,9296,14075,14167,4402,20314,10364
ロックロックマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h29m16s.jpg,14599,13770,13755,14543,10289,11261,9285,14091,14152,4403,20298,10354
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h33m22s.jpg,14624,13782,13751,14548,10314,11256,14067,14134,4401,20306,10362,0
N64カラカラさばく,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h36m42s.jpg,14645,13793,14536,10334,11265,14095,4402,20292,10354,18473,0,0
トーキョースクランブル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h40m30s.jpg,14671,10354,11278,14116,4408,20276,14970,9648,0,0,0,0
スカイガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h43m18s.jpg,14679,10362,11276,14139,4406,20259,14984,9641,0,0,0,0
メイプルツリーハウス,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h47m14s.jpg,14653,10364,14148,4423,20274,14999,9641,10514,17926,12541,0,0
パリプロムナード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h54m34s.jpg,14672,10378,14105,4463,20276,14983,9669,10517,17929,12523,18659,10865
ロックロックマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_00h58m28s.jpg,10395,14132,4481,20286,14965,17902,12513,18660,10863,9701,0,0
ワルイージピンボール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h02m16s.jpg,10394,14153,4482,20282,14990,17906,12489,18651,10882,9697,15357,11610
ネイチャーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h09m50s.jpg,10374,14145,4514,20273,14987,17915,12500,18656,10911,15366,11620,12453
プクプクビーチ,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h13m32s.jpg,14169,4526,20292,14974,17922,12475,18628,10899,11632,12453,14427,19632
エキサイトバイク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h17m24s.jpg,14163,4523,20312,14993,17920,12456,10888,11645,12480,14441,9976,0
ワリオスタジアム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h20m50s.jpg,14152,4543,20284,14975,17888,12469,10887,12499,14468,9984,0,0
シドニーサンシャイン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h24m30s.jpg,14179,4541,20291,14994,17868,12480,10882,12504,14446,9989,9266,9395
ロンドンアベニュー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h28m24s.jpg,14161,4549,20289,15019,17884,12500,10878,12508,14422,11770,0,0
ドッスンいせき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h32m34s.jpg,14177,4571,20301,15022,17904,12487,10875,12489,14419,11746,9452,12925
ニューヨークドリーム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h36m32s.jpg,14199,4576,20272,15048,17910,12497,10867,12509,14420,11747,10014,0
ヨッシーバレー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h39m58s.jpg,14171,4581,20244,15074,12499,10860,12528,14414,11761,10025,10729,6690
ピーチガーデン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h47m02s.jpg,14167,4575,20259,15097,12510,10880,12492,11758,10032,10702,6723,23974
スノーランド,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_01h51m12s.jpg,14153,4576,20268,15092,12519,10875,12476,11732,10059,10717,6739,23986
ベルリンシュトラーセ,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_02h00m46s.jpg,14147,4607,20273,15161,12489,12496,11725,10081,10711,6743,24005,9424
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14013 年内の目標は15000【岸堂天真ホロスターズ】_02h04m34s.jpg,14143,4605,20272,15161,12489,11744,10068,10726,6744,24022,9448,0
ロックロックマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h01m08s.jpg,9130,10215,16651,14632,16644,10288,11336,14122,15043,0,0,0
ココナッツモール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h04m52s.jpg,9140,16642,14650,16655,10284,11349,14120,15065,18717,13387,17190,9412
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h08m10s.jpg,9132,16646,14646,16644,10278,11342,14123,15077,18738,13407,17163,9440
ドーナツへいや,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h11m56s.jpg,9164,16666,14659,16618,10302,14131,15063,18735,13406,17152,9431,0
ヨッシーサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h15m48s.jpg,9177,16647,14636,16643,14154,15051,18745,13414,17159,9439,12741,14702
メイプルツリーハウス,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h19m44s.jpg,9175,16667,14623,16623,14168,15043,18737,13424,17184,12762,14704,0
キノピオサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h24m16s.jpg,9185,16688,16610,14181,15027,13399,17187,12795,14683,10206,8871,14916
エレクトロドリーム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h29m16s.jpg,11193,6511,15105,10080,10311,9290,0,13702,12896,9751,10579,14193
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h33m12s.jpg,15092,10103,10338,12907,9770,10579,14191,12675,40168,10069,17824,0
GBAマリオサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h36m54s.jpg,15073,10124,10369,12915,9757,10584,14168,12665,10072,17829,19015,10807
ネイチャーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h40m06s.jpg,15043,10112,10395,12914,9771,10592,14160,12649,10069,17839,10824,13196
キノコキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h48m24s.jpg,10352,10220,89798,10864,9794,13088,10481,12031,30369,14180,12550,0
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h52m00s.jpg,10378,10218,89815,10869,9789,13083,10466,12051,14191,12523,20281,10634
ハイラルサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_00h59m28s.jpg,10975,10415,9467,13535,10356,7980,11029,12516,10680,14215,0,0
ドッスンいせき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h06m44s.jpg,10980,10383,10392,7974,11077,12523,10643,14228,20286,9516,15788,0
ドルフィンみさき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h10m26s.jpg,10378,10392,7985,11051,12529,10658,14247,20293,9507,15766,0,0
ドーナツへいや,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h14m12s.jpg,10405,7985,11051,12520,10636,14271,20304,15775,10828,0,0,0
ワルイージピンボール,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h17m58s.jpg,10428,7988,10619,14284,20321,15779,10833,0,0,0,0,0
ウォーターパーク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h22m18s.jpg,10434,7987,10617,14305,20321,15789,10815,32056,16186,10316,8930,0
キノピオハーバー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h25m52s.jpg,10426,8003,14282,20335,15786,10816,16209,10314,8948,12509,15193,0
GBAマリオサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h29m48s.jpg,10433,7999,14264,20347,15787,10816,16232,8938,12527,15200,15923,17185
ヨッシーバレー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h36m20s.jpg,10455,8009,14226,20334,15785,10782,16272,12546,15954,17171,12391,0
3DSレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h40m12s.jpg,10454,8019,14243,20353,15788,10763,16247,12561,15974,12378,10911,0
ビッグブルー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h44m00s.jpg,14259,20340,15807,10748,16232,12563,15976,12408,10927,14621,14160,0
モーモーカントリー,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h46m56s.jpg,14277,20358,15828,10729,16230,12550,15985,12402,10912,14627,14155,3157
パリプロムナード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h50m28s.jpg,14275,20338,10714,16254,12555,16000,12428,10926,14609,14148,3181,21084
ヨッシーサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h53m54s.jpg,14304,20348,10695,16260,12541,0,12433,10953,14622,14126,3196,21064
SFCレインボーロード,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_01h57m16s.jpg,14318,20320,10685,16231,12531,15992,12465,10956,14640,14135,3208,21078
ニューヨークドリーム,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_02h00m50s.jpg,14316,20320,10671,16221,12557,15963,12496,10949,14653,3212,21072,10639
ミュージックパーク,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_02h04m06s.jpg,14309,20330,10656,16216,12543,15974,12507,14641,3247,21067,10666,11048
チョコマウンテン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14122 年内の目標は15000【岸堂天真ホロスターズ】_02h08m12s.jpg,14287,20316,10651,12548,15980,12492,14639,3272,21076,10697,11075,42355
ハイラルサーキット,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14316 年内の目標は15000【岸堂天真ホロスターズ】_00h02m00s.jpg,11079,7924,1138,16007,11636,3821,14464,12684,9887,6234,0,11575
ドッスンいせき,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14316 年内の目標は15000【岸堂天真ホロスターズ】_00h03m32s.jpg,11062,7927,1139,16017,11648,13819,14482,12670,9912,6244,11583,14313
スイーツキャニオン,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14316 年内の目標は15000【岸堂天真ホロスターズ】_00h07m16s.jpg,11071,7931,1147,16028,11677,13800,12646,9919,6265,11580,14332,5003
トーキョースクランブル,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14316 年内の目標は15000【岸堂天真ホロスターズ】_00h11m00s.jpg,11093,7941,1147,16010,11688,0,12671,9914,6274,11597,14310,4998
マリオサーキット3,150cc,DLC3,data\images_person2\DLC3_150cc\【マリカ】レート14316 年内の目標は15000【岸堂天真ホロスターズ】_00h14m44s.jpg,16024,11699,13827,12642,9900,6285,11584,14322,5007,13002,0,0
